review_id,aspect,sentiment_label,sentiment_score
310,window,positive,0.95855147
310,road,positive,0.9486648
310,office,positive,0.95799243
310,minimarket,positive,0.95364296
310,access,positive,0.959782
310,response,positive,0.96257985
310,code,positive,0.9544002
310,blanket,positive,0.9568462
310,toilet,positive,0.95023733
310,chatting,positive,0.95591575
310,coffee,positive,0.95126784
310,stair,positive,0.9639417
312,price,negative,0.97246325
312,breakfast,negative,0.97120136
313,corn,negative,0.89839953
313,stock,negative,0.58424807
313,barbecue,positive,0.9920846
313,toilet,neutral,0.8337877
313,choice,negative,0.49729872
313,brother,positive,0.50842077
313,tech,positive,0.9793966
314,hour,positive,0.9158245
315,view,positive,0.9945299
315,service,positive,0.98985404
316,bathroom,neutral,0.9479341
316,location,positive,0.99439853
316,water,negative,0.855284
316,heater,negative,0.95072424
316,ventilation,positive,0.59247315
317,effort,negative,0.98863643
317,access,negative,0.95460874
318,inn,negative,0.9213348
318,service,negative,0.98657495
319,weather,positive,0.9923609
319,tranquility,positive,0.9889313
321,place,positive,0.9970252
321,vibe,positive,0.99720335
322,management,negative,0.9444358
322,day,negative,0.92007774
322,water,negative,0.9451122
322,time,negative,0.9197294
322,facility,negative,0.7657301
322,shame,negative,0.92923194
324,staff,positive,0.99852717
324,experience,positive,0.99812883
325,nature,positive,0.99678963
325,area,negative,0.93439347
325,restroom,negative,0.8974575
326,getaway,positive,0.99769044
326,forest,positive,0.6784715
326,location,positive,0.77984685
326,toilet,neutral,0.5486419
326,room,neutral,0.72411144
326,night,positive,0.99519086
328,waste,negative,0.9459934
328,menu,negative,0.9022379
328,view,negative,0.83483016
328,time,negative,0.90864205
328,service,negative,0.8794316
328,place,negative,0.8465742
328,car,negative,0.90120536
329,staff,positive,0.9974094
329,facility,positive,0.99829274
330,dingiiiin,positive,0.99839324
332,bathroom,neutral,0.60229594
334,afternoon,negative,0.90225196
334,room,negative,0.95854723
334,effect,negative,0.9835413
334,service,negative,0.9809976
335,water,negative,0.99231565
337,bathroom,positive,0.94310135
337,room,negative,0.85427994
337,place,positive,0.9201929
337,view,positive,0.99049836
338,spot,positive,0.9806215
338,facility,negative,0.9735318
338,day,positive,0.79653853
338,atmosphere,positive,0.9937218
339,cleanliness,negative,0.92618084
339,tub,negative,0.928064
339,prop,negative,0.90425575
339,detail,negative,0.9309067
339,room,negative,0.927492
339,water,negative,0.9158694
339,experience,negative,0.89779437
339,alot,negative,0.91713697
339,slipper,negative,0.89105403
340,lock,positive,0.97153926
340,tree,positive,0.8759886
340,light,positive,0.99415106
340,room,positive,0.9965217
340,accommodation,positive,0.9974542
340,spot,positive,0.99205315
340,facility,positive,0.99671185
341,sensation,positive,0.9465805
341,price,positive,0.9919429
341,access,positive,0.982128
341,facility,positive,0.99604356
342,bathroom,negative,0.93557096
342,thing,negative,0.9192943
342,wait,negative,0.9171634
342,cabin,negative,0.9208358
342,alternative,negative,0.88850874
342,amount,negative,0.9301372
342,tag,negative,0.9243576
342,hand,negative,0.91364604
342,room,negative,0.8897182
342,time,negative,0.91359997
342,service,negative,0.9393182
342,insect,negative,0.91342473
344,stay,positive,0.99813336
346,bathroom,positive,0.8597014
346,air,negative,0.6238463
346,concept,negative,0.56636375
346,sandal,negative,0.7898753
346,goal,negative,0.530601
346,pool,negative,0.5660869
346,access,positive,0.82670844
346,service,positive,0.89976317
347,path,negative,0.97946644
347,downside,negative,0.9816799
348,type,positive,0.9176904
348,bathroom,positive,0.5474961
348,escape,positive,0.9587588
348,cost,positive,0.9707285
348,reason,positive,0.89116657
348,location,positive,0.880853
348,cikole,neutral,0.6921868
348,site,positive,0.72675395
348,access,positive,0.93525636
348,night,positive,0.9281549
348,experience,positive,0.92805547
348,place,positive,0.9670569
349,bit,negative,0.5901455
349,room,neutral,0.8974197
349,toilet,negative,0.9927458
350,technology,negative,0.70722514
350,delivery,negative,0.9076381
350,room,negative,0.52791417
350,water,negative,0.9702964
350,stay,negative,0.88914245
350,motorcycle,neutral,0.6556239
352,place,positive,0.99830085
353,bathroom,negative,0.79862475
353,forest,negative,0.69534284
353,experience,negative,0.7812021
353,system,negative,0.7821434
353,concept,negative,0.61311567
353,grout,negative,0.8364
353,design,negative,0.8262494
353,lighting,negative,0.8090192
353,kind,negative,0.80085826
353,furniture,negative,0.8059987
353,recommendation,negative,0.73864895
353,surface,negative,0.7984321
353,placement,negative,0.8215795
353,hold,negative,0.7983053
353,distance,negative,0.8664007
353,wood,negative,0.76817715
353,window,negative,0.79132926
353,customer,negative,0.80382663
353,choice,negative,0.7742519
353,ceramic,negative,0.80187404
353,road,negative,0.8526489
353,canopy,negative,0.8178946
353,weakness,negative,0.8487397
353,phone,negative,0.80871964
353,bobobox,negative,0.77429056
353,floor,negative,0.7926519
353,activity,negative,0.8347821
353,rainwater,negative,0.8199842
353,bug,negative,0.82676375
353,point,negative,0.7639615
353,note,negative,0.8062178
354,weather,positive,0.9966633
355,place,positive,0.9916225
356,area,positive,0.9974023
356,cabin,positive,0.9982167
356,food,neutral,0.93647283
356,service,positive,0.9718874
357,place,positive,0.98912853
357,supply,positive,0.7705144
357,experience,positive,0.9960121
359,cost,negative,0.63107705
359,cabin,negative,0.5669556
359,view,positive,0.7940489
359,guide,negative,0.8046025
359,staff,negative,0.46405023
359,miscommunication,negative,0.7180821
359,price,negative,0.73299503
360,water,negative,0.84126395
360,night,negative,0.8527457
361,visitor,neutral,0.50823426
361,atmosphere,positive,0.7649709
361,forest,positive,0.5886057
361,technology,positive,0.7958005
361,location,positive,0.6605524
361,sticker,positive,0.7576965
361,view,positive,0.89476556
361,window,positive,0.83052623
361,mattress,positive,0.95857537
361,water,positive,0.76488274
361,food,positive,0.5080853
362,bathroom,positive,0.8893824
362,fee,positive,0.75733316
362,air,positive,0.87923115
362,wifi,positive,0.96659696
362,light,positive,0.9178712
362,size,positive,0.94720984
362,brush,positive,0.87837124
362,healing,positive,0.91962343
362,place,positive,0.96660453
362,bed,positive,0.9069254
364,camping,positive,0.9683898
365,atmosphere,positive,0.96223843
365,accommodation,positive,0.9914792
365,car,negative,0.9705795
367,atmosphere,positive,0.9974191
367,area,neutral,0.95792
368,view,positive,0.9981704
370,amenity,positive,0.9977552
370,place,positive,0.99503565
370,cabin,positive,0.99458176
370,time,positive,0.9851362
373,atmosphere,positive,0.99304706
373,access,positive,0.97858435
375,way,negative,0.9678197
377,room,positive,0.9971419
377,location,positive,0.9976324
377,activity,positive,0.8276157
378,room,positive,0.9924098
379,place,positive,0.99765116
380,size,negative,0.995858
381,spaghetti,negative,0.7060777
381,people,negative,0.93089557
381,rice,negative,0.86498934
381,way,negative,0.9199626
381,stomach,negative,0.9112772
381,room,negative,0.48112428
381,water,negative,0.91909385
381,time,negative,0.92105883
381,service,negative,0.936213
381,gofood,negative,0.91646516
381,food,negative,0.91529804
383,bit,positive,0.9492029
383,room,negative,0.9469205
383,experience,positive,0.9418306
383,place,positive,0.99550086
383,food,negative,0.98530585
384,cleanliness,positive,0.97547364
384,bathroom,positive,0.98342913
384,forest,neutral,0.9713888
384,grass,positive,0.71054935
384,day,neutral,0.4349443
384,room,negative,0.6378162
385,review,neutral,0.38209286
385,original,negative,0.94107205
385,way,positive,0.4688336
385,work,positive,0.5144334
385,size,neutral,0.57470614
385,year,positive,0.381427
385,hospitality,positive,0.9221762
385,reception,positive,0.74765295
386,room,positive,0.99868006
387,kind,positive,0.993251
387,forest,positive,0.8917984
387,cottage,positive,0.99565244
387,food,positive,0.9965677
389,reason,neutral,0.37965852
389,one,positive,0.67894965
389,management,negative,0.9491413
390,place,positive,0.9983297
391,place,positive,0.97859436
391,store,neutral,0.55971813
394,technology,positive,0.5482627
394,view,positive,0.96858996
394,lobby,neutral,0.95120054
394,window,positive,0.93906707
394,accommodation,neutral,0.56666636
394,time,positive,0.8262203
394,point,positive,0.86785525
394,service,positive,0.98411083
394,place,positive,0.9718402
394,center,positive,0.75536215
395,parking,negative,0.9954537
395,staff,negative,0.9970067
395,information,negative,0.9869031
397,clean,positive,0.9967524
399,water,negative,0.99523085
399,shower,neutral,0.9830582
401,bathroom,negative,0.7627598
401,air,positive,0.76872617
401,thing,negative,0.5446526
401,tissue,positive,0.6099815
401,cabin,positive,0.6784896
401,shower,negative,0.64661235
401,socket,negative,0.54283017
401,toothbrush,positive,0.5771071
401,shuttle,positive,0.9289564
401,view,positive,0.84998083
401,light,negative,0.5486816
401,water,negative,0.50257486
401,time,positive,0.4957213
401,footcloths,positive,0.63315535
401,point,positive,0.5586037
402,place,positive,0.98439837
402,cabin,negative,0.95724404
402,service,positive,0.9921353
403,price,positive,0.997017
404,size,negative,0.82368225
404,place,positive,0.8867052
404,experience,negative,0.55459535
405,holiday,positive,0.9918378
405,design,positive,0.99621034
405,view,positive,0.9933448
405,love,positive,0.9878611
405,screen,positive,0.98580486
405,player,positive,0.96258235
405,room,positive,0.94545925
405,moment,positive,0.9941011
406,water,negative,0.90533715
406,place,negative,0.94965464
408,air,negative,0.87735474
408,forest,negative,0.8442115
408,concept,negative,0.8752106
408,music,negative,0.95984745
408,view,negative,0.8477389
408,door,negative,0.9298774
408,day,negative,0.92071384
408,room,negative,0.93650943
408,sound,negative,0.93493825
408,time,negative,0.9324031
408,point,negative,0.92623526
408,one,negative,0.92453027
408,guard,negative,0.93934625
409,view,positive,0.9783972
409,place,positive,0.86624235
409,service,negative,0.5913282
409,toilet,negative,0.50273967
410,privacy,negative,0.4492497
410,way,negative,0.53836817
410,stuff,positive,0.874981
410,experience,positive,0.84345555
411,group,negative,0.9617068
411,atmosphere,negative,0.95837724
411,people,negative,0.96432865
411,deluxe,negative,0.9635921
411,cabin,negative,0.9608046
411,error,negative,0.9660895
411,bobocabin,negative,0.96281826
411,room,negative,0.95518285
411,sound,negative,0.9674146
411,service,negative,0.9748659
412,air,positive,0.8853149
412,minus,positive,0.6461058
412,hour,positive,0.75088674
412,group,positive,0.6650457
412,system,negative,0.4999298
412,venue,positive,0.6462721
412,view,positive,0.86771566
412,tree,positive,0.70902914
412,guest,positive,0.7236464
412,advice,positive,0.62870425
412,sound,positive,0.5319313
412,facility,positive,0.8802434
412,event,negative,0.50580543
412,horn,negative,0.6775704
413,experience,positive,0.9980153
414,room,negative,0.6589865
414,place,positive,0.9937571
415,place,positive,0.9933524
417,blur,neutral,0.492027
417,cabin,positive,0.94901335
417,toilet,negative,0.59365666
418,cabin,positive,0.8489817
418,technology,positive,0.9890981
418,music,positive,0.90951544
418,way,positive,0.9510713
418,sound,positive,0.9331603
418,cool,positive,0.9691087
419,access,negative,0.57423085
419,facility,positive,0.99311054
420,water,negative,0.6659418
421,air,positive,0.9985147
421,couple,positive,0.96392155
421,lurr,positive,0.9959894
421,room,positive,0.99831665
421,place,positive,0.99866045
422,atmosphere,negative,0.6405087
422,room,negative,0.89608496
422,staff,negative,0.8042848
422,time,negative,0.9538077
422,healing,positive,0.87415063
422,event,negative,0.9576137
423,family,neutral,0.60437554
423,night,negative,0.7132784
424,room,positive,0.9949315
424,checkin,negative,0.7312103
424,experience,positive,0.99694353
426,weather,positive,0.99809664
426,theme,positive,0.99800354
426,place,positive,0.9909271
427,atmosphere,positive,0.9524776
427,drawback,positive,0.80965495
427,location,positive,0.9785315
427,terrain,positive,0.8504008
427,weather,positive,0.9588369
427,position,positive,0.96715856
427,road,positive,0.77505803
428,thing,positive,0.98330563
428,setting,positive,0.98034877
428,wifi,positive,0.9960796
428,water,positive,0.9964515
428,experience,positive,0.9943667
429,air,positive,0.99539065
429,technology,positive,0.98438454
429,sticker,positive,0.9832307
429,window,positive,0.99540377
429,experience,positive,0.98856676
430,class,positive,0.97007096
430,place,positive,0.9891031
430,price,positive,0.98977625
431,minus,negative,0.8698997
431,people,negative,0.8285306
431,cabin,negative,0.75318223
431,technology,negative,0.768035
431,concept,negative,0.78276926
431,location,negative,0.882001
431,view,negative,0.91452813
431,toilet,negative,0.9030338
431,staff,positive,0.51586044
431,beef,neutral,0.76361424
431,noise,negative,0.9208714
431,activity,negative,0.7051399
431,food,negative,0.8133913
433,weather,positive,0.7955566
434,bathroom,positive,0.8330975
434,tho,positive,0.90195394
434,heater,positive,0.91511154
434,road,positive,0.8702897
434,one,positive,0.89764476
435,menu,negative,0.9836369
435,location,negative,0.9494332
435,view,positive,0.5032928
435,medicine,negative,0.8826205
435,room,negative,0.8420639
435,water,negative,0.93765146
435,tank,neutral,0.55084616
