name,star,time,Place Id,review_id,reviews,final_text
Al Fath Ravi Haikal Pasca,5.0,2023-11-15 00:00:00,14,93,"menginap dengan experience tengah hutan..  kami menginap di room deluxe cabin dengan fasilitas kamar mandi dalam, ac, lampu ambience, handuk dan peralatan mandi.. selain itu kami dapat masker muka wow. disini juga mereka menjual makanan, karena lokasinya yang sangat jauh dari keramaian. jangan beli popmie disini, mahal wkk disediakan juga dapur bersama bagi yang membawa bekal dan hendak menghangatkan makanan di microwave. ada sarapan juga yang bisa diantar atau diambil mulai jam 7, dan rasanya cukup lumayan.. ada pilihan naskun dan nasgor saja.. pegawai lumayan helpful🤙 ada air terjun yang sangat bagus disini, pagi-pagi bisa ke taman baturaden atau ke air terjun disini, worthed 🤙 🌟⭐⭐ 8/10",stay with a jungle experience we stayed in a deluxe cabin room with ensuite bathroom facility air conditioning ambient lighting towel and toiletry besides that we got a wow face mask here they also sell food because the location is very far from the crowd dont buy popmie here it expensive wkk there is also a shared kitchen for those who bring supply and want to heat food in the microwave there is also breakfast that can be delivered or picked up starting at 7 and the taste is quite good there is a choice of naskun and fried rice only the staff is quite helpful there is a very nice waterfall here in the morning you can go to baturaden park or to the waterfall here worth it 810
rizki hantono,5.0,2023-11-15 00:00:00,14,94,"ngikut map dari semarang,.malah dilewatkan jalan tengah hujan..extreme.. kalo yang dari semarang mending ngemap ke putwokerto dulu..setelah smoe kota putwokerto baru ngemap ke bobocabin baturaden..",following the map from semarang but instead missed the road in the middle of the rain extreme if you are from semarang it is better to map to putwokerto first after passing putwokerto city then map to bobocabin baturaden
Allie Badol,5.0,2023-11-15 00:00:00,14,95,pokoke asyik buat santai2 sambil liburan,anyway it fun to relax while on vacation
abu fariha,4.0,2023-11-15 00:00:00,14,96,sejuk,cold
JAFAR ALDEBARAN,5.0,2023-11-15 00:00:00,14,97,"tempatnya teduh, sejuk, banyak pohon tinggi dan besar. ruangannya menyenangkan, bikin betah di dalam. kalau malam dingin tapi ada heater dan ada ac juga.  anak² senang karena bisa mainan lampu yang bisa berganti² warna, jendela yang bisa diburamkan hanya dengan sekali pencetan. ada backsound suara terapi aliran sungai atau hutan. paginya dapat sarapan nasi liwet atau nasi uduk dan kopi/teh tinggal memilih. cuma kalau laper pas tengah malam harus sedia persediaan makanan, karena warung agak jauh harus turun lagi, dan jalannya gelap dan sepi. di fasilitas aplikasinya kita bisa pesan makanan, tapi pas pesan, nyatanya enggak bisa/enggak tersedia, atau mungkin mas/mbaknya lagi malas. kalau memang enggak ada/enggak bisa, lebih baik dihilangkan saja menu pesanan makanan di aplikasinya, jadi kita enggak terlanjur berharap. akhirnya waktu itu ya terpaksa keluar/turun cari warung makan.  ada air terjun curug tirta sela yang enggak jauh dari cabin. airnya begitu jernih. di tengah perjalanan ada juga toilet, jadi kalau pas kebelet bisa ke toilet dulu, bukan di air terjunnya. ada bangunan deck/panggung dan kursi untuk foto².  kalau pagi/siang suka ada penjual keliling jasuke, siomay, tanaman hias/bonsai.",the place is shady cool many tall and big tree the room is pleasant make you feel at home inside if it cold at night but there is a heater and there is also air conditioning child are happy because they can play with light that can change color window that can be dimmed with just one push there is a background sound therapy sound of river flow or forest in the morning you can have breakfast with liwet rice or uduk rice and coffeetea you just have to choose it just that if youre hungry after midnight you should prepare food because the stall is quite far away and you have to go down again and the street is dark and deserted in the application facility we can order food but when we order it turn out that it is not availablenot available or maybe it lazy if there really isntcant be it better to just remove the food ordering menu in the application so we dont have to hope anymore finally at that time i had to go outdown to find a food stall there is a tirta sela waterfall not far from the cabin the water is so clear in the middle of the journey there is also a toilet so if you get confused you can go to the toilet first not at the waterfall there is a deckstage building and chair for photo in the morningafternoon there are seller around jasuke siomay ornamental plantsbonsai
Zola Zulaikha,5.0,2023-10-16 00:00:00,14,98,sunyi yang menenangkan,soothing silence
Alif Bramasta Kusumah,5.0,2023-10-16 00:00:00,14,99,just perfect for short escape!,just perfect for short escape
Nadiah Fatina,5.0,2023-10-16 00:00:00,14,100,terbaik sih 😘 adem banget tapi enggak bikin menggigil. definisi healing benaran. suka banget,it the best it very cool but doesnt make you shiver the definition of true healing really like it
Tony Hariadi,3.0,2023-10-16 00:00:00,14,101,it's not for everyone. difficult to contact front desk from your room. you can't go anywhere when it's raining.,it not for everyone difficult to contact front desk from your room you cant go anywhere when it raining
Wedangan Chekly,5.0,2023-09-16 00:00:00,14,102,hutan,forest
zhafizky Bian,5.0,2023-09-16 00:00:00,14,103,"masuk ke area hutan lindung baturaden sudah bayar duluan. kukira ada free akses kalau mau nginep di bobocabin. tapi okelah mungkin biar sama sama dapat income. kamar nya oke , konsep smart room yang belum banyak saingannya jadi experience baru buat saya. suasananya tenang, cuman kalau mau kesini jangan bawa koper ya. bawa tas saja yang gedean. repot bawanya karena jalanan didominasi anak tangga. enggak ada ram buat koper. untuk karyawannya ramah. sip bisa buat alternatif healing",to enter the baturaden protected forest area you have to pay first i think there is free access if you want to stay at the bobocabin but it okay maybe let both get income the room is okay the concept of smart room which doe not have many competitor so it is a new experience for me the atmosphere is calm just dont bring a suitcase if you want to come here just bring a big bag bother to bring it because the street is dominated by stair there is no ram for the suitcase for the friendly employee sip can make alternative healing
Khusni Anajib,5.0,2023-09-16 00:00:00,14,104,suasananya enak buat nugas,the atmosphere is good for nugas
Lilik - Athena,5.0,2023-09-16 00:00:00,14,105,"tempat nya asik, kabinya bersih. sekedar info water heaternya panasnya lagi lama jadi kalo mandi 2x  kasih jarak yang agak lama ya",the place is cool the cabin is clean just for info the water heater take a long time to heat up so if you take a shower twice give it a long time
Aridya Pryahita Yanuandari,5.0,2023-09-16 00:00:00,14,106,"cocok buat healing refreshing..cabin nya bagus,kamar mandi bagus bersih ,suasana hutan pinus dan ada privat air terjun nya..bagi yang suka wisata alam rekomend👍",suitable for healing and refreshing the cabin is nice the bathroom is nice and clean the atmosphere of the pine forest and there is a private waterfall for those who like nature tourism it is recommended
Stefanus Danang Bagus Susanto,4.0,2023-09-16 00:00:00,14,107,tempat romantis di tengah hutan dengan hawa yang sejuk dan tenang,a romantic place in the middle of the forest with cool and calm air
Chenchen,3.0,2023-09-16 00:00:00,14,108,"it was okay. the signal wasn't stable. host during chat wasn't really responsive. freezing cold at night. instead of putting aircon, having room heater would be better. bed mattress is very stiff, and really hate the pillows.",it wa okay the signal wasnt stable host during chat wasnt really responsive freezing cold at night instead of putting aircon having room heater would be better bed mattress is very stiff and really hate the pillow
Rama Randika,1.0,2023-09-16 00:00:00,14,109,"pertanggung jawabannya kurang cepat, lelet‼️ hati-hati yang mau kesana membawa kendaraan, karena parkir di area hutan (bobocabin) jika kejatuhan ranting atau dahan pohon yang menyebabkan mobil kita rusak bukan tanggung jawab bobocabin.  kata petugas disana pun mengakui bahwa pohon2 disana sudah pada tua dan sangat wajar untuk kejadian seperti ini, jadi paling dikasih komplaiment sarapan saja. (tidak sebanding) alhasil harus ganti pakai uang pribadi aduh  dari maret sampai agustus belum ada kejelasan dari pihak bobocabin⭐️",the accountability is not fast enough slow‼ be careful who want to go there by vehicle because parking in the forest area bobocabin if a branch or tree branch fall which cause our car to be damaged is not bobocabins responsibility the officer there also admitted that the tree there were old and it wa very natural for an incident like this so at most they were given a breakfast complaint not comparable a a result i had to replace it with my own money oh from march to august there ha been no clarity from bobocabin
Faizal Hanif,5.0,2023-09-16 00:00:00,14,110,great experience like no other 👍,great experience like no other
Kenysha Kaylifa,5.0,2023-08-17 00:00:00,14,111,"so far so good. good for solo traveling too. sinyal oke, ada wifi yang cukup kencang. masih bisa untuk wfh.  kalo sukanya ngemil atau jajan malem2, better sudah bawa jajanan yang sekiranya bisa diangetin. soalnya ada dapur bersama dan ada microwave.di kamar juga ada ketel masak air dan ada air humidifier juga. kalo pagi sampai sore kadang ada abang2 sate yang jualan di depan.",so far so good good for solo traveling too signal is okay there is quite fast wifi still can be used for wfh if you like to snack or buy snack at night it better to bring snack that can be heated because there is a shared kitchen and a microwave in the room there is also a kettle to boil water and there is also an air humidifier from morning to evening sometimes there are satay seller selling in front
Choirunnisa Ihsan,5.0,2023-08-17 00:00:00,14,112,"astaga seru banget healing disini seperti biasanya di semua bobocabin pasti ada waterfall nya dan ini my first waterfall btw asli norak, bagi aku yang kaum mager untuk traking begitu, ini prestasi luar biasa aku benar-benar turun sekitar 100kaki mungkin ya jadi disini aku pilih breakfast paket waterfall, sistemnya kami masak sendiri, ada beef, roti, telor sama sosis enak sih seru cuma lama-lama panas bunda  oh iya fyi aku berangkat dari arah timur perjalanan sekitar 3 jam kami jalan jam 7malam kami buta jalan cuma ngandelin maps dan luar biasa terkejot nya kami, padahal kami deh pilih menggunakan mobil cuma jalan yang diberikan adalah jalan membelah hutan benar-benar hutan pertama kaget karena pintu masuk nya kayak sudah terbengkalai lama tapi cuma yakin saja begitu sama maps kalo enggak bakal kelamaan dihutan dan omg sekitar 20km kami didalem hutan  tapi disetengah jalan ada keyakinan memang jalan ini digunakan melihat ada bekas baru ban mobil yang menginjak lumpur terus kami ketemu satu mobil dan pas bertanya katanya benar sesuai lokasi  disitu baru tenang tapi jujur jalannya sempit dan repot kalau pas ketemu mobil lain mending muter agak jauhan ke kota dari pada lewat begitu kami dijalann super lambat baru sampai cabin dijam 11an",gosh it really exciting healing here a usual in all bobocabin there must be a waterfall and this is my first waterfall btw it really tacky for me who is lazy to do tracking like that this is an extraordinary achievement i really went down about 100 foot maybe so here i chose the waterfall breakfast package the system we cook ourselves there is beef bread egg and sausage it delicious it fun but it get hot after a while mom oh yeah fyi i left from the east the trip wa about 3 hour we walked at 7pm we were blind only relying on map and we were incredibly shocked even though we chose to use a car only the road given wa a road cutting through the forest really forest at first i wa shocked because the entrance seemed to have been abandoned for a long time but just believe it with the map if it wouldnt take too long in the forest and omg about 20km we were in the forest but halfway there wa a belief that this road wa indeed used seeing there were new mark from car tire that had stepped on the mud then we met a car and when we asked they said it wa true according to the location there then calm down but honestly the road is narrow and troublesome if it right we met another car it wa better to go a bit further into the city than to go that way we were driving super slow we only got to the cabin at 11 oclock
